date,SACTMIN,Ride
2018-04-29,,Rock N Rollercoaster
2018-04-30,,Rock N Rollercoaster
2018-05-01,19.0,Rock N Rollercoaster
2018-05-02,29.0,Rock N Rollercoaster
2018-05-03,17.666666666666668,Rock N Rollercoaster
2018-05-04,,Rock N Rollercoaster
2018-05-05,9.0,Rock N Rollercoaster
2018-05-06,38.0,Rock N Rollercoaster
2018-05-07,,Rock N Rollercoaster
2018-05-08,34.0,Rock N Rollercoaster
2018-05-09,,Rock N Rollercoaster
2018-05-10,,Rock N Rollercoaster
2018-05-11,,Rock N Rollercoaster
2018-05-12,,Rock N Rollercoaster
2018-05-13,16.571428571428573,Rock N Rollercoaster
2018-05-14,21.0,Rock N Rollercoaster
2018-05-15,33.333333333333336,Rock N Rollercoaster
2018-05-16,,Rock N Rollercoaster
2018-05-17,26.2,Rock N Rollercoaster
2018-05-18,16.0,Rock N Rollercoaster
2018-05-19,56.0,Rock N Rollercoaster
2018-05-20,18.571428571428573,Rock N Rollercoaster
2018-05-21,37.333333333333336,Rock N Rollercoaster
2018-05-22,24.0,Rock N Rollercoaster
2018-05-23,18.0,Rock N Rollercoaster
2018-05-24,72.0,Rock N Rollercoaster
2018-05-25,24.5,Rock N Rollercoaster
2018-05-26,100.0,Rock N Rollercoaster
2018-05-27,38.833333333333336,Rock N Rollercoaster
2018-05-28,24.25,Rock N Rollercoaster
2018-05-29,13.0,Rock N Rollercoaster
2018-05-30,41.5,Rock N Rollercoaster
2018-05-31,73.0,Rock N Rollercoaster
2018-06-01,22.0,Rock N Rollercoaster
2018-06-02,19.666666666666668,Rock N Rollercoaster
2018-06-03,49.0,Rock N Rollercoaster
2018-06-04,113.0,Rock N Rollercoaster
2018-06-05,17.0,Rock N Rollercoaster
2018-06-06,,Rock N Rollercoaster
2018-06-07,43.6,Rock N Rollercoaster
2018-06-08,,Rock N Rollercoaster
2018-06-09,33.75,Rock N Rollercoaster
2018-06-10,24.4,Rock N Rollercoaster
2018-06-11,,Rock N Rollercoaster
2018-06-12,17.0,Rock N Rollercoaster
2018-06-13,56.0,Rock N Rollercoaster
2018-06-14,,Rock N Rollercoaster
2018-06-15,,Rock N Rollercoaster
2018-06-16,,Rock N Rollercoaster
2018-06-17,18.5,Rock N Rollercoaster
2018-06-18,63.0,Rock N Rollercoaster
2018-06-19,23.0,Rock N Rollercoaster
2018-06-20,,Rock N Rollercoaster
2018-06-21,14.0,Rock N Rollercoaster
2018-06-22,68.0,Rock N Rollercoaster
2018-06-23,56.5,Rock N Rollercoaster
2018-06-24,38.333333333333336,Rock N Rollercoaster
2018-06-25,30.666666666666668,Rock N Rollercoaster
2018-06-26,22.0,Rock N Rollercoaster
2018-06-27,,Rock N Rollercoaster
2018-06-28,10.0,Rock N Rollercoaster
2018-06-29,22.0,Rock N Rollercoaster
2018-06-30,8.5,Rock N Rollercoaster
2018-07-01,21.0,Rock N Rollercoaster
2018-07-02,80.0,Rock N Rollercoaster
2018-07-03,76.33333333333333,Rock N Rollercoaster
2018-07-04,62.0,Rock N Rollercoaster
2018-07-05,35.0,Rock N Rollercoaster
2018-07-06,21.25,Rock N Rollercoaster
2018-07-07,25.0,Rock N Rollercoaster
2018-07-08,,Rock N Rollercoaster
2018-07-09,,Rock N Rollercoaster
2018-07-10,47.5,Rock N Rollercoaster
2018-07-11,20.333333333333332,Rock N Rollercoaster
2018-07-12,7.0,Rock N Rollercoaster
2018-07-13,13.0,Rock N Rollercoaster
2018-07-14,,Rock N Rollercoaster
2018-07-15,13.333333333333334,Rock N Rollercoaster
2018-07-16,30.0,Rock N Rollercoaster
2018-07-17,13.0,Rock N Rollercoaster
2018-07-18,41.333333333333336,Rock N Rollercoaster
2018-07-19,20.5,Rock N Rollercoaster
2018-07-20,88.0,Rock N Rollercoaster
2018-07-21,39.333333333333336,Rock N Rollercoaster
2018-07-22,26.333333333333332,Rock N Rollercoaster
2018-07-23,1.0,Rock N Rollercoaster
2018-07-24,16.0,Rock N Rollercoaster
2018-07-25,36.0,Rock N Rollercoaster
2018-07-26,,Rock N Rollercoaster
2018-07-27,5.6,Rock N Rollercoaster
2018-07-28,7.0,Rock N Rollercoaster
2018-07-29,1.0,Rock N Rollercoaster
2018-07-30,,Rock N Rollercoaster
