date,SACTMIN,Ride
2016-01-09,0.0,Expedition Everest
2016-01-10,17.0,Expedition Everest
2016-01-11,4.5,Expedition Everest
2016-01-12,,Expedition Everest
2016-01-13,,Expedition Everest
2016-01-14,29.0,Expedition Everest
2016-01-15,13.0,Expedition Everest
2016-01-16,,Expedition Everest
2016-01-17,13.0,Expedition Everest
2016-01-18,,Expedition Everest
2016-01-19,,Expedition Everest
2016-01-20,2.0,Expedition Everest
2016-01-21,11.5,Expedition Everest
2016-01-22,7.833333333333333,Expedition Everest
2016-01-23,16.714285714285715,Expedition Everest
2016-01-24,,Expedition Everest
2016-01-25,10.5,Expedition Everest
2016-01-26,9.333333333333334,Expedition Everest
2016-01-27,2.0,Expedition Everest
2016-01-28,,Expedition Everest
2016-01-29,,Expedition Everest
2016-01-30,21.875,Expedition Everest
2016-01-31,,Expedition Everest
2016-02-01,2.0,Expedition Everest
2016-02-02,7.666666666666667,Expedition Everest
2016-02-03,,Expedition Everest
2016-02-04,3.5,Expedition Everest
2016-02-05,3.3333333333333335,Expedition Everest
2016-02-06,,Expedition Everest
2016-02-07,6.0,Expedition Everest
2016-02-08,16.666666666666668,Expedition Everest
2016-02-09,5.0,Expedition Everest
2016-02-10,,Expedition Everest
2016-02-11,27.0,Expedition Everest
2016-02-12,19.5,Expedition Everest
2016-02-13,16.0,Expedition Everest
2016-02-14,30.5,Expedition Everest
2016-02-15,7.0,Expedition Everest
2016-02-16,21.666666666666668,Expedition Everest
2016-02-17,2.5,Expedition Everest
2016-02-18,,Expedition Everest
2016-02-19,10.0,Expedition Everest
2016-02-20,32.5,Expedition Everest
2016-02-21,12.333333333333334,Expedition Everest
2016-02-22,21.5,Expedition Everest
2016-02-23,8.25,Expedition Everest
2016-02-24,,Expedition Everest
2016-02-25,10.333333333333334,Expedition Everest
2016-02-26,7.0,Expedition Everest
2016-02-27,26.75,Expedition Everest
2016-02-28,25.0,Expedition Everest
2016-02-29,,Expedition Everest
2016-03-01,,Expedition Everest
2016-03-02,,Expedition Everest
2016-03-03,8.0,Expedition Everest
2016-03-04,12.333333333333334,Expedition Everest
2016-03-05,13.0,Expedition Everest
2016-03-06,,Expedition Everest
2016-03-07,13.0,Expedition Everest
2016-03-08,8.666666666666666,Expedition Everest
2016-03-09,,Expedition Everest
2016-03-10,,Expedition Everest
2016-03-11,,Expedition Everest
2016-03-12,16.833333333333332,Expedition Everest
